datasets,bioentities
2000001,1017973
2000001,1017978
2000001,1017983
2000001,1017990
2000001,1017998
2000001,1018003
2000001,1018012
2000001,1018034
2000001,1018039
2000001,1018046
2000001,1018055
2000001,1018089
2000001,1018096
2000001,1018103
2000001,1018110
2000001,1018117
2000001,1018122
2000001,1018127
2000001,1018132
2000001,1018150
2000001,1018159
2000001,1018192
2000001,1018197
2000001,1018230
2000001,1018235
2000001,1018240
2000001,1018245
2000001,1018250
2000001,1018257
2000001,1018269
2000001,1018290
2000001,1018314
2000001,1018345
2000001,1018352
2000001,1018357
2000001,1018362
2000001,1018370
2000001,1018381
2000001,1018406
2000001,1018413
2000001,1018433
2000001,1018446
2000001,1018451
2000001,1018476
2000001,1018481
2000001,1018486
2000001,1018494
2000001,1018507
2000001,1018518
2000001,1018523
2000001,1018528
2000001,1018529
2000001,1018566
2000001,1018590
2000001,1018595
2000001,1018626
2000001,1018634
2000001,1018643
2000001,1018650
2000001,1018661
2000001,1018671
2000001,1018680
2000001,1018685
2000001,1018711
2000001,1018716
2000001,1018751
2000001,1018759
2000001,1018766
2000001,1018773
2000001,1018778
2000001,1018785
2000001,1018811
2000001,1018833
2000001,1018858
2000001,1018863
2000001,1018868
2000001,1018889
2000001,1018894
2000001,1018899
2000001,1018904
2000001,1018909
2000001,1018914
2000001,1018921
2000001,1018941
2000001,1018967
2000001,1018972
2000001,1019007
2000001,1019016
2000001,1019028
2000001,1019037
2000001,1019042
2000001,1019047
2000001,1019052
2000001,1019065
2000001,1019088
2000001,1019095
2000001,1019127
2000001,1019134
2000001,1019139
2000001,1019144
2000001,1019149
2000001,1019154
2000001,1019159
2000001,1019168
2000001,1019175
2000001,1019201
2000001,1019206
2000001,1019234
2000001,1019249
2000001,1019258
2000001,1019263
2000001,1019271
2000001,1019283
2000001,1019296
2000001,1019319
2000001,1019326
2000001,1019356
2000001,1019361
2000001,1019393
2000001,1019398
2000001,1019403
2000001,1019408
2000001,1019415
2000001,1019422
2000001,1019431
2000001,1019440
2000001,1019447
2000001,1019475
2000001,1019486
2000001,1019493
2000001,1019527
2000001,1019532
2000001,1019541
2000001,1019554
2000001,1019559
2000001,1019566
2000001,1019575
2000001,1019585
2000001,1019590
2000001,1019611
2000001,1019616
2000001,1019645
2000001,1019658
2000001,1019665
2000001,1019670
2000001,1019677
2000001,1019702
2000001,1019716
2000001,1019723
2000001,1019750
2000001,1019759
2000001,1019770
2000001,1019810
2000001,1019815
2000001,1019822
2000001,1019831
2000001,1019839
2000001,1019850
2000001,1019859
2000001,1019868
2000001,1019893
2000001,1019900
2000001,1019925
2000001,1019930
2000001,1019935
2000001,1019942
2000001,1019952
2000001,1019969
2000001,1019977
2000001,1019994
2000001,1020019
2000001,1020031
2000001,1020068
2000001,1020073
2000001,1020078
2000001,1020083
2000001,1020088
2000001,1020093
2000001,1020098
2000001,1020115
2000001,1020142
2000001,1020147
2000001,1020176
2000001,1020181
2000001,1020186
2000001,1020191
2000001,1020196
2000001,1020204
2000001,1020215
2000001,1020222
2000001,1020240
2000001,1020267
2000001,1020274
2000001,1020283
2000001,1020311
2000001,1020318
2000001,1020325
2000001,1020333
2000001,1020345
2000001,1020354
2000001,1020359
2000001,1020378
2000001,1020389
2000001,1020411
2000001,1020436
2000001,1020443
2000001,1020448
2000001,1020456
2000001,1020474
2000001,1020484
2000001,1020495
2000001,1020508
2000001,1020513
2000001,1020538
2000001,1020543
2000001,1020551
2000001,1020582
2000001,1020593
2000001,1020600
2000001,1020605
2000001,1020612
2000001,1020619
2000001,1020627
2000001,1020636
2000001,1020658
2000001,1020689
2000001,1020697
2000001,1020709
2000001,1020723
2000001,1020730
2000001,1020738
2000001,1020752
2000001,1020757
2000001,1020781
2000001,1020788
2000001,1020815
2000001,1020822
2000001,1020829
2000001,1020838
2000001,1020845
2000001,1020852
2000001,1020871
2000001,1020878
2000001,1020901
2000001,1020908
2000001,1020939
2000001,1020948
2000001,1020953
2000001,1020958
2000001,1020965
2000001,1020975
2000001,1020990
2000001,1021012
2000001,1021033
2000001,1021062
2000001,1021079
2000001,1021084
2000001,1021089
2000001,1021094
2000001,1021101
2000001,1021110
2000001,1021132
2000001,1021162
2000001,1021167
2000001,1021192
2000001,1021197
2000001,1021205
2000001,1021212
2000001,1021217
2000001,1021222
2000001,1021227
2000001,1021243
2000001,1021268
2000001,1021273
2000001,1021305
2000001,1021312
2000001,1021323
2000001,1021328
2000001,1021333
2000001,1021341
2000001,1021350
2000001,1021361
2000001,1021379
2000001,1021384
2000001,1021409
2000001,1021416
2000001,1021429
2000001,1021441
2000001,1021446
2000001,1021451
2000001,1021456
2000001,1021475
2000001,1021492
2000001,1021497
2000001,1021504
2000001,1021519
2000001,1021558
2000001,1021573
2000001,1021584
2000001,1021589
2000001,1021596
2000001,1021605
2000001,1021620
2000001,1021638
2000001,1021643
2000001,1021664
2000001,1021669
2000001,1021676
2000001,1021685
2000001,1021692
2000001,1021697
2000001,1021704
2000001,1021720
2000001,1021749
2000001,1021756
2000001,1021784
2000001,1021789
2000001,1021794
2000001,1021799
2000001,1021804
2000001,1021811
2000001,1021824
2000001,1021847
2000001,1021852
2000001,1021873
2000001,1021878
2000001,1021903
2000001,1021908
2000001,1021915
2000001,1021926
2000001,1021935
2000001,1021943
2000001,1021948
2000001,1021965
2000001,1022000
2000001,1022030
2000001,1022035
2000001,1022042
2000001,1022049
2000001,1022054
2000001,1022059
2000001,1022078
2000001,1022100
2000001,1022105
2000001,1022137
2000001,1022142
2000001,1022147
2000001,1022152
2000001,1022159
2000001,1022171
2000001,1022178
2000001,1022192
2000001,1022215
2000001,1022224
2000001,1022262
2000001,1022269
2000001,1022276
2000001,1022281
2000001,1022286
2000001,1022293
2000001,1022306
2000001,1022319
2000001,1022338
2000001,1022348
2000001,1022383
2000001,1022392
2000001,1022397
2000001,1022402
2000001,1022407
2000001,1022415
2000001,1022424
2000001,1022449
2000001,1022470
2000001,1022475
2000001,1022480
2000001,1022513
2000001,1022522
2000001,1022533
2000001,1022540
2000001,1022545
2000001,1022550
2000001,1022555
2000001,1022556
2000001,1022575
2000001,1022597
2000001,1022629
2000001,1022642
2000001,1022651
2000001,1022660
2000001,1022665
2000001,1022672
2000001,1022693
2000001,1022698
2000001,1022722
2000001,1022735
2000001,1022758
2000001,1022769
2000001,1022774
2000001,1022783
2000001,1022794
2000001,1022799
2000001,1022816
2000001,1022831
2000001,1022836
2000001,1022866
2000001,1022879
2000001,1022910
2000001,1022915
2000001,1022920
2000001,1022925
2000001,1022930
2000001,1022935
2000001,1022940
2000001,1022962
2000001,1022986
2000001,1023019
2000001,1023028
2000001,1023039
2000001,1023046
2000001,1023057
2000001,1023070
2000001,1023077
2000001,1023095
2000001,1023135
2000001,1023144
2000001,1023167
2000001,1023172
2000001,1023177
2000001,1023182
2000001,1023189
2000001,1023196
2000001,1023203
2000001,1023220
2000001,1023249
2000001,1023258
2000001,1023292
2000001,1023297
2000001,1023302
2000001,1023307
2000001,1023314
2000001,1023325
2000001,1023336
2000001,1023341
2000001,1023362
2000001,1023371
2000001,1023403
2000001,1023414
2000001,1023429
2000001,1023434
2000001,1023441
2000001,1023456
2000001,1023465
2000001,1023479
2000001,1023501
2000001,1023508
2000001,1023518
2000001,1023527
2000001,1023556
2000001,1023561
2000001,1023566
2000001,1023571
2000001,1023578
2000001,1023589
2000001,1023612
2000001,1023641
2000001,1023675
2000001,1023680
2000001,1023685
2000001,1023693
2000001,1023701
2000001,1023709
2000001,1023730
2000001,1023740
2000001,1023769
2000001,1023774
2000001,1023781
2000001,1023812
2000001,1023819
2000001,1023832
2000001,1023837
2000001,1023842
2000001,1023847
2000001,1023870
2000001,1023901
2000001,1023908
2000001,1023933
2000001,1023951
2000001,1023960
2000001,1023965
2000001,1023970
2000001,1023975
2000001,1023980
2000001,1024001
2000001,1024026
2000001,1024031
2000001,1024053
2000001,1024058
2000001,1024063
2000001,1024071
2000001,1024083
2000001,1024093
2000001,1024106
2000001,1024131
2000001,1024162
2000001,1024171
2000001,1024201
2000001,1024215
2000001,1024224
2000001,1024229
2000001,1024234
2000001,1024239
2000001,1024248
2000001,1024255
2000001,1024262
2000001,1024293
2000001,1024306
2000001,1024341
2000001,1024350
2000001,1024355
2000001,1024360
2000001,1024365
2000001,1024373
2000001,1024386
2000001,1024396
2000001,1024401
2000001,1024423
2000001,1024436
2000001,1024466
2000001,1024471
2000001,1024476
2000001,1024481
2000001,1024486
2000001,1024491
2000001,1024496
2000001,1024511
2000001,1024537
2000001,1024542
2000001,1024547
2000001,1024574
2000001,1024583
2000001,1024594
2000001,1024599
2000001,1024604
2000001,1024611
2000001,1024618
2000001,1024639
2000001,1024658
2000001,1024688
2000001,1024693
2000001,1024700
2000001,1024707
2000001,1024716
2000001,1024727
2000001,1024742
2000001,1024747
2000001,1024773
2000001,1024782
2000001,1024787
2000001,1024815
2000001,1024830
2000001,1024841
2000001,1024850
2000001,1024859
2000001,1024866
2000001,1024884
2000001,1024913
2000001,1024924
2000001,1024952
2000001,1024959
2000001,1024966
2000001,1024971
2000001,1024976
2000001,1024981
2000001,1024986
2000001,1025013
2000001,1025037
2000001,1025042
2000001,1025065
2000001,1025070
2000001,1025079
2000001,1025092
2000001,1025101
2000001,1025115
2000001,1025126
2000001,1025147
2000001,1025152
2000001,1025159
2000001,1025186
2000001,1025195
2000001,1025233
2000001,1025240
2000001,1025245
2000001,1025250
2000001,1025255
2000001,1025262
2000001,1025271
2000001,1025296
2000001,1025306
2000001,1025318
2000001,1025352
2000001,1025359
2000001,1025390
2000001,1025398
2000001,1025407
2000001,1025414
2000001,1025431
2000001,1025436
2000001,1025441
2000001,1025446
2000001,1025464
2000001,1025488
2000001,1025499
2000001,1025533
2000001,1025538
2000001,1025543
2000001,1025548
2000001,1025553
2000001,1025561
2000001,1025570
2000001,1025579
2000001,1025584
2000001,1025614
2000001,1025630
2000001,1025637
2000001,1025663
2000001,1025668
2000001,1025673
2000001,1025680
2000001,1025687
2000001,1025698
2000001,1025738
2000001,1025762
2000001,1025767
2000001,1025801
2000001,1025812
2000001,1025817
2000001,1025822
2000001,1025827
2000001,1025835
2000001,1025853
2000001,1025862
2000001,1025887
2000001,1025896
2000001,1025914
2000001,1025926
2000001,1025955
2000001,1025962
2000001,1025972
2000001,1025984
2000001,1025992
2000001,1025997
2000001,1026020
2000001,1026045
2000001,1026050
2000001,1026078
2000001,1026087
2000001,1026092
2000001,1026100
2000001,1026105
2000001,1026110
2000001,1026115
2000001,1026134
2000001,1026156
2000001,1026161
2000001,1026188
2000001,1026196
2000001,1026201
2000001,1026208
2000001,1026213
2000001,1026218
2000001,1026225
2000001,1026243
2000001,1026250
2000001,1026275
2000001,1026282
2000001,1026309
2000001,1026316
2000001,1026323
2000001,1026328
2000001,1026333
2000001,1026340
2000001,1026352
2000001,1026369
2000001,1026374
2000001,1026404
2000001,1026413
2000001,1026418
2000001,1026443
2000001,1026448
2000001,1026455
2000001,1026471
2000001,1026482
2000001,1026487
2000001,1026492
2000001,1026512
2000001,1026536
2000001,1026541
2000001,1026571
2000001,1026576
2000001,1026581
2000001,1026586
2000001,1026591
2000001,1026596
2000001,1026601
2000001,1026616
2000001,1026623
2000001,1026646
2000001,1026653
2000001,1026663
2000001,1026696
2000001,1026707
2000001,1026715
2000001,1026722
2000001,1026727
2000001,1026732
2000001,1026737
2000001,1026757
2000001,1026765
2000001,1026802
2000001,1026820
2000001,1026860
2000001,1026865
2000001,1026870
2000001,1026878
2000001,1026892
2000001,1026912
2000001,1026921
2000001,1026929
2000001,1026956
2000001,1026961
2000001,1026998
2000001,1027007
2000001,1027021
2000001,1027029
2000001,1027045
2000001,1027056
2000001,1027067
2000001,1027088
2000001,1027119
2000001,1027128
2000001,1027147
2000001,1027172
2000001,1027179
2000001,1027190
2000001,1027195
2000001,1027202
2000001,1027209
2000001,1027214
2000001,1027228
2000001,1027252
2000001,1027263
2000001,1027289
2000001,1027296
2000001,1027306
2000001,1027320
2000001,1027327
2000001,1027334
2000001,1027345
2000001,1027364
2000001,1027369
2000001,1027393
2000001,1027401
2000001,1027439
2000001,1027444
2000001,1027449
2000001,1027454
2000001,1027459
2000001,1027464
2000001,1027471
2000001,1027482
2000001,1027494
2000001,1027503
2000001,1027527
2000001,1027534
2000001,1027541
2000001,1027567
2000001,1027574
2000001,1027579
2000001,1027584
2000001,1027591
2000001,1027598
2000001,1027603
2000001,1027622
2000001,1027631
2000001,1027655
2000001,1027686
2000001,1027698
2000001,1027708
2000001,1027713
2000001,1027718
2000001,1027723
2000001,1027730
2000001,1027752
2000001,1027766
2000001,1027791
2000001,1027796
2000001,1027803
2000001,1027813
2000001,1027846
2000001,1027854
2000001,1027861
2000001,1027866
2000001,1027871
2000001,1027879
2000001,1027888
2000001,1027903
2000001,1027924
2000001,1027940
2000001,1027963
2000001,1027968
2000001,1027973
2000001,1027978
2000001,1027983
2000001,1027988
2000001,1027995
2000001,1028019
2000001,1028041
2000001,1028048
2000001,1028079
2000001,1028084
2000001,1028093
2000001,1028102
2000001,1028111
2000001,1028122
2000001,1028150
2000001,1028162
2000001,1028184
2000001,1028189
2000001,1028216
2000001,1028221
2000001,1028230
2000001,1028237
2000001,1028242
2000001,1028249
2000001,1028254
2000001,1028273
2000001,1028297
2000001,1028326
2000001,1028337
2000001,1028344
2000001,1028355
2000001,1028360
2000001,1028367
2000001,1028377
2000001,1028391
2000001,1028415
2000001,1028426
2000001,1028457
2000001,1028462
2000001,1028467
2000001,1028472
2000001,1028479
2000001,1028490
2000001,1028499
2000001,1028513
2000001,1028538
2000001,1028547
2000001,1028577
2000001,1028585
2000001,1028594
2000001,1028599
2000001,1028604
2000001,1028611
2000001,1028622
2000001,1028636
2000001,1028654
2000001,1028659
2000001,1028690
2000001,1028699
2000001,1028704
2000001,1028709
2000001,1028714
2000001,1028721
2000001,1028730
2000001,1028755
2000001,1028779
2000001,1028793
2000001,1028808
2000001,1028843
2000001,1028848
2000001,1028853
2000001,1028858
2000001,1028863
2000001,1028868
2000001,1028877
2000001,1028902
2000001,1028911
2000001,1028939
2000001,1028948
2000001,1028955
2000001,1028966
2000001,1028976
2000001,1028987
2000001,1029010
2000001,1029035
2000001,1029075
2000001,1029086
2000001,1029115
2000001,1029122
2000001,1029135
2000001,1029140
2000001,1029148
2000001,1029159
2000001,1029173
2000001,1029198
2000001,1029203
2000001,1029236
2000001,1029241
2000001,1029246
2000001,1029251
2000001,1029258
2000001,1029265
2000001,1029281
2000001,1029308
2000001,1029315
2000001,1029343
2000001,1029350
2000001,1029361
2000001,1029372
2000001,1029379
2000001,1029388
2000001,1029400
2000001,1029426
2000001,1029439
2000001,1029444
2000001,1029471
2000001,1029480
2000001,1029487
2000001,1029496
2000001,1029501
2000001,1029506
2000001,1029515
2000001,1029522
2000001,1029539
2000001,1029546
2000001,1029573
2000001,1029582
2000001,1029621
2000001,1029629
2000001,1029644
2000001,1029653
2000001,1029666
2000001,1029673
2000001,1029678
2000001,1029696
2000001,1029719
2000001,1029749
2000001,1029754
2000001,1029761
2000001,1029773
2000001,1029782
2000001,1029789
2000001,1029808
2000001,1029822
2000001,1029845
2000001,1029856
2000001,1029861
2000001,1029895
2000001,1029900
2000001,1029908
2000001,1029919
2000001,1029928
2000001,1029935
2000001,1029944
2000001,1029954
2000001,1029973
2000001,1029980
2000001,1030011
2000001,1030016
2000001,1030021
2000001,1030026
2000001,1030034
2000001,1030041
2000001,1030061
2000001,1030085
2000001,1030094
2000001,1030118
2000001,1030128
2000001,1030136
2000001,1030145
2000001,1030150
2000001,1030174
2000001,1030179
2000001,1030201
2000001,1030206
2000001,1030232
2000001,1030237
2000001,1030242
2000001,1030247
2000001,1030254
2000001,1030259
2000001,1030266
2000001,1030295
2000001,1030325
2000001,1030350
2000001,1030355
2000001,1030360
2000001,1030365
2000001,1030370
2000001,1030377
2000001,1030384
2000001,1030396
2000001,1030423
2000001,1030428
2000001,1030458
2000001,1030469
2000001,1030476
2000001,1030481
2000001,1030486
2000001,1030491
2000001,1030496
2000001,1030514
2000001,1030538
2000001,1030543
2000001,1030574
2000001,1030579
2000001,1030584
2000001,1030592
2000001,1030599
2000001,1030606
2000001,1030615
2000001,1030630
2000001,1030648
2000001,1030656
2000001,1030687
2000001,1030692
2000001,1030697
2000001,1030702
2000001,1030709
2000001,1030720
2000001,1030730
2000001,1030753
2000001,1030782
2000001,1030793
2000001,1030800
2000001,1030833
2000001,1030838
2000001,1030843
2000001,1030848
2000001,1030853
2000001,1030862
2000001,1030871
2000001,1030876
2000001,1030900
2000001,1030913
2000001,1030938
2000001,1030943
2000001,1030948
2000001,1030953
2000001,1030958
2000001,1030966
2000001,1030986
2000001,1031013
2000001,1031020
2000001,1031048
2000001,1031057
2000001,1031065
2000001,1031070
2000001,1031075
2000001,1031082
2000001,1031091
2000001,1031096
2000001,1031117
2000001,1031124
2000001,1031151
