qualifier,annotationextension,id,ontologytermid,subjectid,class
,,1019679,1018812,1019677,org.intermine.model.bio.GOAnnotation
,,1019682,1019680,1019677,org.intermine.model.bio.GOAnnotation
,,1019684,1006788,1019677,org.intermine.model.bio.GOAnnotation
,,1019686,1010504,1019677,org.intermine.model.bio.GOAnnotation
,,1019689,1019687,1019677,org.intermine.model.bio.GOAnnotation
,,1019691,1004766,1019677,org.intermine.model.bio.GOAnnotation
,,1019693,1001088,1019677,org.intermine.model.bio.GOAnnotation
,,1019695,1004770,1019677,org.intermine.model.bio.GOAnnotation
,,1019701,1002613,1019702,org.intermine.model.bio.GOAnnotation
,,1019705,1019703,1019702,org.intermine.model.bio.GOAnnotation
,,1019707,1002616,1019702,org.intermine.model.bio.GOAnnotation
,,1019722,1004504,1019723,org.intermine.model.bio.GOAnnotation
,,1019749,1019747,1019750,org.intermine.model.bio.GOAnnotation
,,1019752,1007883,1019750,org.intermine.model.bio.GOAnnotation
,,1019754,1010905,1019750,org.intermine.model.bio.GOAnnotation
,,1019769,1001873,1019770,org.intermine.model.bio.GOAnnotation
,,1019773,1019771,1019770,org.intermine.model.bio.GOAnnotation
,,1019776,1019774,1019770,org.intermine.model.bio.GOAnnotation
,,1019778,1001676,1019770,org.intermine.model.bio.GOAnnotation
,,1019821,1001142,1019822,org.intermine.model.bio.GOAnnotation
,,1019824,1002020,1019822,org.intermine.model.bio.GOAnnotation
,,1019826,1001088,1019822,org.intermine.model.bio.GOAnnotation
,,1019838,1001176,1019839,org.intermine.model.bio.GOAnnotation
,,1019841,1001180,1019839,org.intermine.model.bio.GOAnnotation
,,1019843,1001183,1019839,org.intermine.model.bio.GOAnnotation
,,1019849,1004295,1019850,org.intermine.model.bio.GOAnnotation
,,1019852,1001863,1019850,org.intermine.model.bio.GOAnnotation
,,1019854,1001676,1019850,org.intermine.model.bio.GOAnnotation
,,1019899,1001223,1019900,org.intermine.model.bio.GOAnnotation
,,1019941,1001742,1019942,org.intermine.model.bio.GOAnnotation
,,1019944,1001104,1019942,org.intermine.model.bio.GOAnnotation
,,1019951,1006405,1019952,org.intermine.model.bio.GOAnnotation
,,1019955,1019953,1019952,org.intermine.model.bio.GOAnnotation
,,1019958,1019956,1019952,org.intermine.model.bio.GOAnnotation
,,1019961,1019959,1019952,org.intermine.model.bio.GOAnnotation
,,1019968,1019966,1019969,org.intermine.model.bio.GOAnnotation
,,1019976,1002224,1019977,org.intermine.model.bio.GOAnnotation
,,1019980,1019978,1019977,org.intermine.model.bio.GOAnnotation
,,1020018,1001176,1020019,org.intermine.model.bio.GOAnnotation
,,1020021,1001180,1020019,org.intermine.model.bio.GOAnnotation
,,1020023,1001183,1020019,org.intermine.model.bio.GOAnnotation
,,1020030,1015640,1020031,org.intermine.model.bio.GOAnnotation
,,1020033,1013057,1020031,org.intermine.model.bio.GOAnnotation
,,1020035,1001428,1020031,org.intermine.model.bio.GOAnnotation
,,1020038,1020036,1020031,org.intermine.model.bio.GOAnnotation
,,1020040,1001888,1020031,org.intermine.model.bio.GOAnnotation
,,1020043,1020041,1020031,org.intermine.model.bio.GOAnnotation
,,1020114,1015893,1020115,org.intermine.model.bio.GOAnnotation
,,1020117,1002389,1020115,org.intermine.model.bio.GOAnnotation
,,1020119,1015897,1020115,org.intermine.model.bio.GOAnnotation
,,1020121,1015900,1020115,org.intermine.model.bio.GOAnnotation
,,1020203,1003419,1020204,org.intermine.model.bio.GOAnnotation
,,1020206,1003423,1020204,org.intermine.model.bio.GOAnnotation
,,1020208,1001056,1020204,org.intermine.model.bio.GOAnnotation
,,1020210,1001676,1020204,org.intermine.model.bio.GOAnnotation
,,1020221,1002465,1020222,org.intermine.model.bio.GOAnnotation
,,1020273,1001176,1020274,org.intermine.model.bio.GOAnnotation
,,1020276,1001180,1020274,org.intermine.model.bio.GOAnnotation
,,1020278,1001183,1020274,org.intermine.model.bio.GOAnnotation
,,1020317,1002187,1020318,org.intermine.model.bio.GOAnnotation
,,1020320,1001676,1020318,org.intermine.model.bio.GOAnnotation
,,1020332,1020330,1020333,org.intermine.model.bio.GOAnnotation
,,1020336,1020334,1020333,org.intermine.model.bio.GOAnnotation
,,1020338,1015617,1020333,org.intermine.model.bio.GOAnnotation
,,1020344,1001142,1020345,org.intermine.model.bio.GOAnnotation
,,1020347,1009641,1020345,org.intermine.model.bio.GOAnnotation
,,1020349,1009644,1020345,org.intermine.model.bio.GOAnnotation
,,1020377,1010937,1020378,org.intermine.model.bio.GOAnnotation
,,1020381,1020379,1020378,org.intermine.model.bio.GOAnnotation
,,1020384,1020382,1020378,org.intermine.model.bio.GOAnnotation
,,1020442,1002224,1020443,org.intermine.model.bio.GOAnnotation
,,1020455,1014009,1020456,org.intermine.model.bio.GOAnnotation
,,1020459,1020457,1020456,org.intermine.model.bio.GOAnnotation
,,1020461,1003220,1020456,org.intermine.model.bio.GOAnnotation
,,1020463,1011833,1020456,org.intermine.model.bio.GOAnnotation
,,1020465,1005031,1020456,org.intermine.model.bio.GOAnnotation
,,1020467,1002167,1020456,org.intermine.model.bio.GOAnnotation
,,1020469,1007356,1020456,org.intermine.model.bio.GOAnnotation
,,1020483,1001859,1020484,org.intermine.model.bio.GOAnnotation
,,1020486,1001863,1020484,org.intermine.model.bio.GOAnnotation
,,1020488,1001676,1020484,org.intermine.model.bio.GOAnnotation
,,1020494,1001176,1020495,org.intermine.model.bio.GOAnnotation
,,1020497,1001180,1020495,org.intermine.model.bio.GOAnnotation
,,1020499,1001183,1020495,org.intermine.model.bio.GOAnnotation
,,1020550,1000478,1020551,org.intermine.model.bio.GOAnnotation
,,1020553,1001088,1020551,org.intermine.model.bio.GOAnnotation
,,1020581,1001251,1020582,org.intermine.model.bio.GOAnnotation
,,1020584,1001742,1020582,org.intermine.model.bio.GOAnnotation
,,1020586,1001748,1020582,org.intermine.model.bio.GOAnnotation
,,1020588,1001104,1020582,org.intermine.model.bio.GOAnnotation
,,1020599,1002802,1020600,org.intermine.model.bio.GOAnnotation
,,1020611,1003043,1020612,org.intermine.model.bio.GOAnnotation
,,1020618,1001251,1020619,org.intermine.model.bio.GOAnnotation
,,1020626,1002802,1020627,org.intermine.model.bio.GOAnnotation
,,1020696,1002795,1020697,org.intermine.model.bio.GOAnnotation
,,1020699,1002802,1020697,org.intermine.model.bio.GOAnnotation
,,1020702,1020700,1020697,org.intermine.model.bio.GOAnnotation
,,1020708,1001873,1020709,org.intermine.model.bio.GOAnnotation
,,1020711,1019771,1020709,org.intermine.model.bio.GOAnnotation
,,1020713,1019774,1020709,org.intermine.model.bio.GOAnnotation
,,1020715,1001676,1020709,org.intermine.model.bio.GOAnnotation
,,1020722,1020720,1020723,org.intermine.model.bio.GOAnnotation
,,1020725,1002175,1020723,org.intermine.model.bio.GOAnnotation
,,1020737,1020735,1020738,org.intermine.model.bio.GOAnnotation
,,1020780,1001251,1020781,org.intermine.model.bio.GOAnnotation
,,1020787,1003043,1020788,org.intermine.model.bio.GOAnnotation
,,1020814,1012476,1020815,org.intermine.model.bio.GOAnnotation
,,1020817,1001462,1020815,org.intermine.model.bio.GOAnnotation
,,1020828,1001176,1020829,org.intermine.model.bio.GOAnnotation
,,1020831,1001180,1020829,org.intermine.model.bio.GOAnnotation
,,1020833,1001183,1020829,org.intermine.model.bio.GOAnnotation
,,1020844,1001458,1020845,org.intermine.model.bio.GOAnnotation
,,1020847,1001462,1020845,org.intermine.model.bio.GOAnnotation
,,1020877,1003367,1020878,org.intermine.model.bio.GOAnnotation
,,1020880,1001462,1020878,org.intermine.model.bio.GOAnnotation
,,1020882,1001676,1020878,org.intermine.model.bio.GOAnnotation
,,1020907,1001251,1020908,org.intermine.model.bio.GOAnnotation
,,1020911,1020909,1020908,org.intermine.model.bio.GOAnnotation
,,1020938,1001859,1020939,org.intermine.model.bio.GOAnnotation
,,1020941,1001863,1020939,org.intermine.model.bio.GOAnnotation
,,1020943,1001676,1020939,org.intermine.model.bio.GOAnnotation
,,1020964,1001142,1020965,org.intermine.model.bio.GOAnnotation
,,1020967,1001088,1020965,org.intermine.model.bio.GOAnnotation
,,1020974,1001873,1020975,org.intermine.model.bio.GOAnnotation
,,1020977,1001676,1020975,org.intermine.model.bio.GOAnnotation
,,1020980,1020978,1020975,org.intermine.model.bio.GOAnnotation
,,1020983,1020981,1020975,org.intermine.model.bio.GOAnnotation
,,1020989,1002374,1020990,org.intermine.model.bio.GOAnnotation
,,1021061,1021059,1021062,org.intermine.model.bio.GOAnnotation
,,1021064,1011991,1021062,org.intermine.model.bio.GOAnnotation
,,1021066,1018058,1021062,org.intermine.model.bio.GOAnnotation
,,1021068,1001748,1021062,org.intermine.model.bio.GOAnnotation
,,1021070,1001056,1021062,org.intermine.model.bio.GOAnnotation
,,1021072,1004504,1021062,org.intermine.model.bio.GOAnnotation
,,1021074,1003784,1021062,org.intermine.model.bio.GOAnnotation
,,1021100,1001451,1021101,org.intermine.model.bio.GOAnnotation
,,1021109,1001873,1021110,org.intermine.model.bio.GOAnnotation
,,1021113,1021111,1021110,org.intermine.model.bio.GOAnnotation
,,1021116,1021114,1021110,org.intermine.model.bio.GOAnnotation
,,1021118,1001462,1021110,org.intermine.model.bio.GOAnnotation
,,1021120,1001676,1021110,org.intermine.model.bio.GOAnnotation
,,1021131,1005031,1021132,org.intermine.model.bio.GOAnnotation
,,1021134,1004766,1021132,org.intermine.model.bio.GOAnnotation
,,1021136,1002167,1021132,org.intermine.model.bio.GOAnnotation
,,1021204,1000478,1021205,org.intermine.model.bio.GOAnnotation
,,1021207,1001088,1021205,org.intermine.model.bio.GOAnnotation
,,1021242,1001458,1021243,org.intermine.model.bio.GOAnnotation
,,1021245,1001462,1021243,org.intermine.model.bio.GOAnnotation
,,1021311,1002613,1021312,org.intermine.model.bio.GOAnnotation
,,1021314,1002688,1021312,org.intermine.model.bio.GOAnnotation
,,1021316,1009496,1021312,org.intermine.model.bio.GOAnnotation
,,1021318,1002616,1021312,org.intermine.model.bio.GOAnnotation
,,1021340,1000478,1021341,org.intermine.model.bio.GOAnnotation
,,1021343,1001088,1021341,org.intermine.model.bio.GOAnnotation
,,1021349,1001142,1021350,org.intermine.model.bio.GOAnnotation
,,1021352,1009641,1021350,org.intermine.model.bio.GOAnnotation
,,1021354,1009644,1021350,org.intermine.model.bio.GOAnnotation
,,1021360,1002802,1021361,org.intermine.model.bio.GOAnnotation
,,1021415,1002613,1021416,org.intermine.model.bio.GOAnnotation
,,1021418,1009496,1021416,org.intermine.model.bio.GOAnnotation
,,1021420,1002616,1021416,org.intermine.model.bio.GOAnnotation
,,1021422,1001676,1021416,org.intermine.model.bio.GOAnnotation
,,1021428,1010305,1021429,org.intermine.model.bio.GOAnnotation
,,1021431,1001877,1021429,org.intermine.model.bio.GOAnnotation
,,1021433,1001748,1021429,org.intermine.model.bio.GOAnnotation
,,1021436,1021434,1021429,org.intermine.model.bio.GOAnnotation
,,1021503,1002187,1021504,org.intermine.model.bio.GOAnnotation
,,1021506,1005997,1021504,org.intermine.model.bio.GOAnnotation
,,1021508,1001104,1021504,org.intermine.model.bio.GOAnnotation
,,1021510,1001451,1021504,org.intermine.model.bio.GOAnnotation
,,1021512,1001676,1021504,org.intermine.model.bio.GOAnnotation
,,1021518,1002385,1021519,org.intermine.model.bio.GOAnnotation
,,1021521,1002389,1021519,org.intermine.model.bio.GOAnnotation
,,1021523,1002392,1021519,org.intermine.model.bio.GOAnnotation
,,1021525,1001056,1021519,org.intermine.model.bio.GOAnnotation
,,1021557,1021555,1021558,org.intermine.model.bio.GOAnnotation
,,1021561,1021559,1021558,org.intermine.model.bio.GOAnnotation
,,1021563,1001918,1021558,org.intermine.model.bio.GOAnnotation
,,1021572,1001442,1021573,org.intermine.model.bio.GOAnnotation
,,1021575,1001223,1021573,org.intermine.model.bio.GOAnnotation
,,1021577,1001448,1021573,org.intermine.model.bio.GOAnnotation
,,1021579,1001451,1021573,org.intermine.model.bio.GOAnnotation
,,1021595,1003531,1021596,org.intermine.model.bio.GOAnnotation
,,1021598,1001676,1021596,org.intermine.model.bio.GOAnnotation
,,1021604,1001165,1021605,org.intermine.model.bio.GOAnnotation
,,1021607,1014817,1021605,org.intermine.model.bio.GOAnnotation
,,1021675,1002385,1021676,org.intermine.model.bio.GOAnnotation
,,1021678,1002389,1021676,org.intermine.model.bio.GOAnnotation
,,1021680,1001056,1021676,org.intermine.model.bio.GOAnnotation
,,1021691,1001056,1021692,org.intermine.model.bio.GOAnnotation
,,1021703,1001251,1021704,org.intermine.model.bio.GOAnnotation
,,1021719,1006788,1021720,org.intermine.model.bio.GOAnnotation
,,1021722,1005925,1021720,org.intermine.model.bio.GOAnnotation
,,1021724,1005929,1021720,org.intermine.model.bio.GOAnnotation
,,1021726,1001676,1021720,org.intermine.model.bio.GOAnnotation
,,1021728,1007700,1021720,org.intermine.model.bio.GOAnnotation
,,1021755,1001458,1021756,org.intermine.model.bio.GOAnnotation
,,1021758,1001462,1021756,org.intermine.model.bio.GOAnnotation
,,1021810,1001176,1021811,org.intermine.model.bio.GOAnnotation
,,1021813,1001251,1021811,org.intermine.model.bio.GOAnnotation
,,1021815,1001180,1021811,org.intermine.model.bio.GOAnnotation
,,1021817,1001183,1021811,org.intermine.model.bio.GOAnnotation
,,1021823,1003367,1021824,org.intermine.model.bio.GOAnnotation
,,1021826,1001462,1021824,org.intermine.model.bio.GOAnnotation
,,1021828,1001676,1021824,org.intermine.model.bio.GOAnnotation
,,1021872,1001104,1021873,org.intermine.model.bio.GOAnnotation
,,1021914,1004295,1021915,org.intermine.model.bio.GOAnnotation
,,1021917,1001863,1021915,org.intermine.model.bio.GOAnnotation
,,1021919,1001676,1021915,org.intermine.model.bio.GOAnnotation
,,1021925,1001479,1021926,org.intermine.model.bio.GOAnnotation
,,1021928,1001483,1021926,org.intermine.model.bio.GOAnnotation
,,1021934,1016641,1021935,org.intermine.model.bio.GOAnnotation
,,1021938,1021936,1021935,org.intermine.model.bio.GOAnnotation
,,1021964,1001873,1021965,org.intermine.model.bio.GOAnnotation
,,1021967,1010642,1021965,org.intermine.model.bio.GOAnnotation
,,1021969,1001251,1021965,org.intermine.model.bio.GOAnnotation
,,1021971,1010647,1021965,org.intermine.model.bio.GOAnnotation
,,1021973,1007876,1021965,org.intermine.model.bio.GOAnnotation
,,1021999,1021997,1022000,org.intermine.model.bio.GOAnnotation
,,1022041,1001088,1022042,org.intermine.model.bio.GOAnnotation
,,1022044,1001462,1022042,org.intermine.model.bio.GOAnnotation
,,1022158,1001180,1022159,org.intermine.model.bio.GOAnnotation
,,1022162,1022160,1022159,org.intermine.model.bio.GOAnnotation
,,1022170,1022168,1022171,org.intermine.model.bio.GOAnnotation
,,1022173,1001165,1022171,org.intermine.model.bio.GOAnnotation
,,1022223,1008155,1022224,org.intermine.model.bio.GOAnnotation
,,1022226,1011833,1022224,org.intermine.model.bio.GOAnnotation
,,1022228,1007353,1022224,org.intermine.model.bio.GOAnnotation
,,1022230,1001676,1022224,org.intermine.model.bio.GOAnnotation
,,1022232,1007356,1022224,org.intermine.model.bio.GOAnnotation
,,1022268,1002224,1022269,org.intermine.model.bio.GOAnnotation
,,1022271,1001918,1022269,org.intermine.model.bio.GOAnnotation
,,1022292,1003367,1022293,org.intermine.model.bio.GOAnnotation
,,1022295,1002031,1022293,org.intermine.model.bio.GOAnnotation
,,1022297,1001462,1022293,org.intermine.model.bio.GOAnnotation
,,1022299,1001676,1022293,org.intermine.model.bio.GOAnnotation
,,1022305,1002290,1022306,org.intermine.model.bio.GOAnnotation
,,1022308,1001104,1022306,org.intermine.model.bio.GOAnnotation
,,1022347,1002613,1022348,org.intermine.model.bio.GOAnnotation
,,1022350,1009608,1022348,org.intermine.model.bio.GOAnnotation
,,1022382,1002613,1022383,org.intermine.model.bio.GOAnnotation
,,1022385,1002688,1022383,org.intermine.model.bio.GOAnnotation
,,1022387,1002616,1022383,org.intermine.model.bio.GOAnnotation
,,1022414,1001859,1022415,org.intermine.model.bio.GOAnnotation
,,1022417,1001863,1022415,org.intermine.model.bio.GOAnnotation
,,1022419,1001676,1022415,org.intermine.model.bio.GOAnnotation
,,1022448,1004295,1022449,org.intermine.model.bio.GOAnnotation
,,1022451,1001863,1022449,org.intermine.model.bio.GOAnnotation
,,1022453,1001676,1022449,org.intermine.model.bio.GOAnnotation
,,1022521,1001863,1022522,org.intermine.model.bio.GOAnnotation
,,1022524,1007667,1022522,org.intermine.model.bio.GOAnnotation
,,1022526,1001676,1022522,org.intermine.model.bio.GOAnnotation
,,1022532,1006649,1022533,org.intermine.model.bio.GOAnnotation
,,1022535,1005238,1022533,org.intermine.model.bio.GOAnnotation
,,1022574,1002224,1022575,org.intermine.model.bio.GOAnnotation
,,1022577,1004398,1022575,org.intermine.model.bio.GOAnnotation
,,1022579,1004401,1022575,org.intermine.model.bio.GOAnnotation
,,1022628,1022626,1022629,org.intermine.model.bio.GOAnnotation
,,1022631,1014536,1022629,org.intermine.model.bio.GOAnnotation
,,1022633,1014539,1022629,org.intermine.model.bio.GOAnnotation
,,1022635,1014542,1022629,org.intermine.model.bio.GOAnnotation
,,1022637,1002501,1022629,org.intermine.model.bio.GOAnnotation
,,1022650,1001142,1022651,org.intermine.model.bio.GOAnnotation
,,1022653,1007031,1022651,org.intermine.model.bio.GOAnnotation
,,1022655,1002167,1022651,org.intermine.model.bio.GOAnnotation
,,1022671,1003367,1022672,org.intermine.model.bio.GOAnnotation
,,1022675,1022673,1022672,org.intermine.model.bio.GOAnnotation
,,1022677,1001462,1022672,org.intermine.model.bio.GOAnnotation
,,1022679,1001676,1022672,org.intermine.model.bio.GOAnnotation
,,1022721,1001873,1022722,org.intermine.model.bio.GOAnnotation
,,1022724,1001676,1022722,org.intermine.model.bio.GOAnnotation
,,1022727,1022725,1022722,org.intermine.model.bio.GOAnnotation
,,1022730,1022728,1022722,org.intermine.model.bio.GOAnnotation
,,1022757,1002405,1022758,org.intermine.model.bio.GOAnnotation
,,1022760,1001873,1022758,org.intermine.model.bio.GOAnnotation
,,1022762,1001056,1022758,org.intermine.model.bio.GOAnnotation
,,1022764,1021434,1022758,org.intermine.model.bio.GOAnnotation
,,1022782,1010937,1022783,org.intermine.model.bio.GOAnnotation
,,1022785,1011394,1022783,org.intermine.model.bio.GOAnnotation
,,1022787,1001223,1022783,org.intermine.model.bio.GOAnnotation
,,1022789,1011397,1022783,org.intermine.model.bio.GOAnnotation
,,1022815,1021559,1022816,org.intermine.model.bio.GOAnnotation
,,1022818,1002224,1022816,org.intermine.model.bio.GOAnnotation
,,1022821,1022819,1022816,org.intermine.model.bio.GOAnnotation
,,1022865,1000478,1022866,org.intermine.model.bio.GOAnnotation
,,1022868,1001458,1022866,org.intermine.model.bio.GOAnnotation
,,1022870,1001462,1022866,org.intermine.model.bio.GOAnnotation
,,1022878,1019297,1022879,org.intermine.model.bio.GOAnnotation
,,1022881,1001223,1022879,org.intermine.model.bio.GOAnnotation
,,1022883,1001451,1022879,org.intermine.model.bio.GOAnnotation
,,1022885,1001676,1022879,org.intermine.model.bio.GOAnnotation
,,1022985,1003419,1022986,org.intermine.model.bio.GOAnnotation
,,1022988,1003423,1022986,org.intermine.model.bio.GOAnnotation
,,1022990,1001056,1022986,org.intermine.model.bio.GOAnnotation
,,1022992,1001676,1022986,org.intermine.model.bio.GOAnnotation
,,1023018,1020720,1023019,org.intermine.model.bio.GOAnnotation
,,1023021,1002175,1023019,org.intermine.model.bio.GOAnnotation
,,1023027,1001176,1023028,org.intermine.model.bio.GOAnnotation
,,1023030,1002802,1023028,org.intermine.model.bio.GOAnnotation
,,1023032,1001180,1023028,org.intermine.model.bio.GOAnnotation
,,1023034,1001183,1023028,org.intermine.model.bio.GOAnnotation
,,1023045,1004295,1023046,org.intermine.model.bio.GOAnnotation
,,1023048,1001863,1023046,org.intermine.model.bio.GOAnnotation
,,1023050,1001676,1023046,org.intermine.model.bio.GOAnnotation
,,1023056,1006788,1023057,org.intermine.model.bio.GOAnnotation
,,1023059,1003043,1023057,org.intermine.model.bio.GOAnnotation
,,1023061,1001223,1023057,org.intermine.model.bio.GOAnnotation
,,1023063,1012905,1023057,org.intermine.model.bio.GOAnnotation
,,1023069,1010750,1023070,org.intermine.model.bio.GOAnnotation
,,1023072,1001880,1023070,org.intermine.model.bio.GOAnnotation
,,1023094,1023092,1023095,org.intermine.model.bio.GOAnnotation
,,1023098,1023096,1023095,org.intermine.model.bio.GOAnnotation
,,1023101,1023099,1023095,org.intermine.model.bio.GOAnnotation
,,1023104,1023102,1023095,org.intermine.model.bio.GOAnnotation
,,1023106,1001676,1023095,org.intermine.model.bio.GOAnnotation
,,1023134,1023132,1023135,org.intermine.model.bio.GOAnnotation
,,1023137,1006500,1023135,org.intermine.model.bio.GOAnnotation
,,1023139,1001676,1023135,org.intermine.model.bio.GOAnnotation
,,1023166,1001251,1023167,org.intermine.model.bio.GOAnnotation
,,1023188,1001142,1023189,org.intermine.model.bio.GOAnnotation
,,1023191,1001088,1023189,org.intermine.model.bio.GOAnnotation
,,1023202,1003043,1023203,org.intermine.model.bio.GOAnnotation
,,1023219,1023217,1023220,org.intermine.model.bio.GOAnnotation
,,1023223,1023221,1023220,org.intermine.model.bio.GOAnnotation
,,1023248,1001223,1023249,org.intermine.model.bio.GOAnnotation
,,1023251,1001462,1023249,org.intermine.model.bio.GOAnnotation
,,1023257,1001176,1023258,org.intermine.model.bio.GOAnnotation
,,1023260,1001180,1023258,org.intermine.model.bio.GOAnnotation
,,1023262,1001183,1023258,org.intermine.model.bio.GOAnnotation
,,1023313,1003367,1023314,org.intermine.model.bio.GOAnnotation
,,1023316,1001462,1023314,org.intermine.model.bio.GOAnnotation
,,1023318,1001676,1023314,org.intermine.model.bio.GOAnnotation
,,1023324,1001176,1023325,org.intermine.model.bio.GOAnnotation
,,1023327,1002802,1023325,org.intermine.model.bio.GOAnnotation
,,1023329,1001180,1023325,org.intermine.model.bio.GOAnnotation
,,1023331,1001183,1023325,org.intermine.model.bio.GOAnnotation
,,1023361,1004766,1023362,org.intermine.model.bio.GOAnnotation
,,1023364,1001107,1023362,org.intermine.model.bio.GOAnnotation
,,1023370,1002957,1023371,org.intermine.model.bio.GOAnnotation
,,1023374,1023372,1023371,org.intermine.model.bio.GOAnnotation
,,1023402,1001176,1023403,org.intermine.model.bio.GOAnnotation
,,1023405,1001180,1023403,org.intermine.model.bio.GOAnnotation
,,1023407,1001183,1023403,org.intermine.model.bio.GOAnnotation
,,1023413,1000478,1023414,org.intermine.model.bio.GOAnnotation
,,1023416,1001912,1023414,org.intermine.model.bio.GOAnnotation
,,1023418,1007876,1023414,org.intermine.model.bio.GOAnnotation
,,1023420,1003223,1023414,org.intermine.model.bio.GOAnnotation
,,1023422,1001915,1023414,org.intermine.model.bio.GOAnnotation
,,1023424,1001918,1023414,org.intermine.model.bio.GOAnnotation
,,1023440,1006649,1023441,org.intermine.model.bio.GOAnnotation
,,1023444,1023442,1023441,org.intermine.model.bio.GOAnnotation
,,1023447,1023445,1023441,org.intermine.model.bio.GOAnnotation
,,1023449,1001451,1023441,org.intermine.model.bio.GOAnnotation
,,1023455,1001142,1023456,org.intermine.model.bio.GOAnnotation
,,1023458,1015067,1023456,org.intermine.model.bio.GOAnnotation
,,1023460,1003272,1023456,org.intermine.model.bio.GOAnnotation
,,1023507,1001165,1023508,org.intermine.model.bio.GOAnnotation
,,1023511,1023509,1023508,org.intermine.model.bio.GOAnnotation
,,1023517,1009435,1023518,org.intermine.model.bio.GOAnnotation
,,1023520,1009441,1023518,org.intermine.model.bio.GOAnnotation
,,1023522,1014032,1023518,org.intermine.model.bio.GOAnnotation
,,1023577,1002224,1023578,org.intermine.model.bio.GOAnnotation
,,1023580,1002495,1023578,org.intermine.model.bio.GOAnnotation
,,1023582,1002498,1023578,org.intermine.model.bio.GOAnnotation
,,1023584,1002501,1023578,org.intermine.model.bio.GOAnnotation
,,1023692,1000478,1023693,org.intermine.model.bio.GOAnnotation
,,1023695,1001088,1023693,org.intermine.model.bio.GOAnnotation
,,1023708,1002224,1023709,org.intermine.model.bio.GOAnnotation
,,1023711,1004138,1023709,org.intermine.model.bio.GOAnnotation
,,1023713,1001676,1023709,org.intermine.model.bio.GOAnnotation
,,1023729,1002224,1023730,org.intermine.model.bio.GOAnnotation
,,1023733,1023731,1023730,org.intermine.model.bio.GOAnnotation
,,1023735,1006891,1023730,org.intermine.model.bio.GOAnnotation
,,1023780,1006788,1023781,org.intermine.model.bio.GOAnnotation
,,1023783,1001223,1023781,org.intermine.model.bio.GOAnnotation
,,1023785,1001451,1023781,org.intermine.model.bio.GOAnnotation
,,1023787,1001226,1023781,org.intermine.model.bio.GOAnnotation
,,1023818,1001142,1023819,org.intermine.model.bio.GOAnnotation
,,1023822,1023820,1023819,org.intermine.model.bio.GOAnnotation
,,1023824,1001462,1023819,org.intermine.model.bio.GOAnnotation
,,1023827,1023825,1023819,org.intermine.model.bio.GOAnnotation
,,1023869,1004152,1023870,org.intermine.model.bio.GOAnnotation
,,1023872,1001742,1023870,org.intermine.model.bio.GOAnnotation
,,1023875,1023873,1023870,org.intermine.model.bio.GOAnnotation
,,1023878,1023876,1023870,org.intermine.model.bio.GOAnnotation
,,1023907,1010925,1023908,org.intermine.model.bio.GOAnnotation
,,1023910,1009756,1023908,org.intermine.model.bio.GOAnnotation
,,1023932,1000478,1023933,org.intermine.model.bio.GOAnnotation
,,1023935,1018382,1023933,org.intermine.model.bio.GOAnnotation
,,1023938,1023936,1023933,org.intermine.model.bio.GOAnnotation
,,1023940,1003220,1023933,org.intermine.model.bio.GOAnnotation
,,1023942,1001915,1023933,org.intermine.model.bio.GOAnnotation
,,1023944,1001918,1023933,org.intermine.model.bio.GOAnnotation
,,1023950,1001142,1023951,org.intermine.model.bio.GOAnnotation
,,1023953,1009641,1023951,org.intermine.model.bio.GOAnnotation
,,1023955,1009644,1023951,org.intermine.model.bio.GOAnnotation
,,1024000,1003043,1024001,org.intermine.model.bio.GOAnnotation
,,1024070,1024068,1024071,org.intermine.model.bio.GOAnnotation
,,1024073,1001873,1024071,org.intermine.model.bio.GOAnnotation
,,1024076,1024074,1024071,org.intermine.model.bio.GOAnnotation
,,1024078,1001676,1024071,org.intermine.model.bio.GOAnnotation
,,1024092,1001873,1024093,org.intermine.model.bio.GOAnnotation
,,1024096,1024094,1024093,org.intermine.model.bio.GOAnnotation
,,1024099,1024097,1024093,org.intermine.model.bio.GOAnnotation
,,1024101,1002079,1024093,org.intermine.model.bio.GOAnnotation
,,1024130,1002224,1024131,org.intermine.model.bio.GOAnnotation
,,1024133,1007064,1024131,org.intermine.model.bio.GOAnnotation
,,1024161,1001176,1024162,org.intermine.model.bio.GOAnnotation
,,1024164,1001180,1024162,org.intermine.model.bio.GOAnnotation
,,1024166,1001183,1024162,org.intermine.model.bio.GOAnnotation
,,1024200,1002613,1024201,org.intermine.model.bio.GOAnnotation
,,1024203,1009496,1024201,org.intermine.model.bio.GOAnnotation
,,1024205,1002616,1024201,org.intermine.model.bio.GOAnnotation
,,1024207,1001676,1024201,org.intermine.model.bio.GOAnnotation
,,1024214,1001859,1024215,org.intermine.model.bio.GOAnnotation
,,1024217,1001863,1024215,org.intermine.model.bio.GOAnnotation
,,1024219,1001676,1024215,org.intermine.model.bio.GOAnnotation
,,1024247,1001165,1024248,org.intermine.model.bio.GOAnnotation
,,1024250,1001169,1024248,org.intermine.model.bio.GOAnnotation
,,1024261,1000478,1024262,org.intermine.model.bio.GOAnnotation
,,1024264,1018382,1024262,org.intermine.model.bio.GOAnnotation
,,1024266,1003220,1024262,org.intermine.model.bio.GOAnnotation
,,1024268,1001915,1024262,org.intermine.model.bio.GOAnnotation
