exons,transcripts
2046783,2046781
2046785,2046781
2046792,2046790
2046794,2046790
2046801,2046799
2046803,2046799
2046810,2046808
2046812,2046808
2046819,2046817
2046821,2046817
2046823,2046817
2046825,2046817
2046827,2046817
2046829,2046817
2046831,2046817
2046833,2046817
2046840,2046838
2046847,2046845
2046849,2046845
2046851,2046845
2046853,2046845
2046855,2046845
2046862,2046860
2046864,2046860
2046866,2046860
2046868,2046860
2046870,2046860
2046877,2046875
2046879,2046875
2046881,2046875
2046888,2046886
2046895,2046893
2046902,2046900
2046904,2046900
2046911,2046909
2046918,2046916
2046920,2046916
2046922,2046916
2046929,2046927
2046931,2046927
2046938,2046936
2046940,2046936
2046947,2046945
2046954,2046952
2046961,2046959
2046968,2046966
2046975,2046973
2046982,2046980
2046984,2046980
2046991,2046989
2046998,2046996
2047005,2047003
2047012,2047010
2047019,2047017
2047021,2047017
2047028,2047026
2047035,2047033
2047037,2047033
2047044,2047042
2047051,2047049
2047058,2047056
2047065,2047063
2047067,2047063
2047069,2047063
2047071,2047063
2047073,2047063
2047075,2047063
2047077,2047063
2047084,2047082
2047091,2047089
2047093,2047089
2047095,2047089
2047097,2047089
2047099,2047089
2047106,2047104
2047113,2047111
2047115,2047111
2047117,2047111
2047119,2047111
2047121,2047111
2047128,2047126
2047130,2047126
2047132,2047126
2047139,2047137
2047146,2047144
2047148,2047144
2047150,2047144
2047157,2047155
2047159,2047155
2047161,2047155
2047168,2047166
2047175,2047173
2047177,2047173
2047179,2047173
2047181,2047173
2047183,2047173
2047190,2047188
2047197,2047195
2047204,2047202
2047211,2047209
2047213,2047209
2047220,2047218
2047222,2047218
2047224,2047218
2047231,2047229
2047233,2047229
2047235,2047229
2047237,2047229
2047244,2047242
2047246,2047242
2047253,2047251
2047255,2047251
2047262,2047260
2047264,2047260
2047266,2047260
2047273,2047271
2047275,2047271
2047277,2047271
2047279,2047271
2047281,2047271
2047288,2047286
2047290,2047286
2047297,2047295
2047299,2047295
2047301,2047295
2047303,2047295
2047305,2047295
2047307,2047295
2047309,2047295
2047316,2047314
2047323,2047321
2047330,2047328
2047337,2047335
2047339,2047335
2047341,2047335
2047343,2047335
2047345,2047335
2047347,2047335
2047349,2047335
2047351,2047335
2047353,2047335
2047355,2047335
2047362,2047360
2047364,2047360
2047366,2047360
2047368,2047360
2047370,2047360
2047377,2047375
2047379,2047375
2047381,2047375
2047383,2047375
2047385,2047375
2047392,2047390
2047394,2047390
2047396,2047390
2047403,2047401
2047405,2047401
2047407,2047401
2047414,2047412
2047421,2047419
2047423,2047419
2047430,2047428
2047432,2047428
2047434,2047428
2047441,2047439
2047448,2047446
2047450,2047446
2047452,2047446
2047459,2047457
2047461,2047457
2047463,2047457
2047465,2047457
2047467,2047457
2047474,2047472
2047476,2047472
2047478,2047472
2047480,2047472
2047487,2047485
2047494,2047492
2047501,2047499
2047503,2047499
2047505,2047499
2047507,2047499
2047509,2047499
2047511,2047499
2047513,2047499
2047520,2047518
2047522,2047518
2047524,2047518
2047531,2047529
2047533,2047529
2047540,2047538
2047542,2047538
2047544,2047538
2047551,2047549
2047553,2047549
2047555,2047549
2047557,2047549
2047559,2047549
2047566,2047564
2047568,2047564
2047570,2047564
2047572,2047564
2047574,2047564
2047576,2047564
2047578,2047564
2047580,2047564
2047582,2047564
2047584,2047564
2047586,2047564
2047593,2047591
2047600,2047598
2047602,2047598
2047604,2047598
2047606,2047598
2047608,2047598
2047610,2047598
2047612,2047598
2047614,2047598
2047616,2047598
2047618,2047598
2047620,2047598
2047622,2047598
2047624,2047598
2047626,2047598
2047628,2047598
2047630,2047598
2047632,2047598
2047639,2047637
2047641,2047637
2047643,2047637
2047645,2047637
2047647,2047637
2047649,2047637
2047656,2047654
2047658,2047654
2047660,2047654
2047667,2047665
2047674,2047672
2047676,2047672
2047678,2047672
2047680,2047672
2047682,2047672
2047684,2047672
2047691,2047689
2047698,2047696
2047705,2047703
2047712,2047710
2047714,2047710
2047721,2047719
2047723,2047719
2047725,2047719
2047732,2047730
2047734,2047730
2047741,2047739
2047748,2047746
2047750,2047746
2047757,2047755
2047764,2047762
2047766,2047762
2047773,2047771
2047780,2047778
2047787,2047785
2047789,2047785
2047791,2047785
2047793,2047785
2047795,2047785
2047797,2047785
2047799,2047785
2047801,2047785
2047808,2047806
2047815,2047813
2047822,2047820
2047824,2047820
2047831,2047829
2047838,2047836
2047845,2047843
2047847,2047843
2047854,2047852
2047856,2047852
2047863,2047861
2047865,2047861
2047867,2047861
2047874,2047872
2047876,2047872
2047883,2047881
2047885,2047881
2047887,2047881
2047889,2047881
2047891,2047881
2047893,2047881
2047895,2047881
2047902,2047900
2047904,2047900
2047911,2047909
2047913,2047909
2047920,2047918
2047922,2047918
2047929,2047927
2047931,2047927
2047933,2047927
2047935,2047927
2047937,2047927
2047939,2047927
2047941,2047927
2047943,2047927
2047945,2047927
2047947,2047927
2047949,2047927
2047956,2047954
2047958,2047954
2047960,2047954
2047962,2047954
2047964,2047954
2047966,2047954
2047973,2047971
2047975,2047971
2047982,2047980
2047984,2047980
2047991,2047989
2047998,2047996
2048005,2048003
2048012,2048010
2048019,2048017
2048026,2048024
2048033,2048031
2048035,2048031
2048042,2048040
2048044,2048040
2048051,2048049
2048058,2048056
2048060,2048056
2048062,2048056
2048069,2048067
2048071,2048067
2048073,2048067
2048075,2048067
2048082,2048080
2048084,2048080
2048091,2048089
2048098,2048096
2048100,2048096
2048102,2048096
2048104,2048096
2048111,2048109
2048113,2048109
2048115,2048109
2048117,2048109
2048124,2048122
2048131,2048129
2048133,2048129
2048135,2048129
2048137,2048129
2048144,2048142
2048151,2048149
2048153,2048149
2048160,2048158
2048167,2048165
2048169,2048165
2048176,2048174
2048183,2048181
2048190,2048188
2048192,2048188
2048194,2048188
2048196,2048188
2048203,2048201
2048205,2048201
2048207,2048201
2048209,2048201
2048216,2048214
2048218,2048214
2048225,2048223
2048227,2048223
2048229,2048223
2048236,2048234
2048243,2048241
2048245,2048241
2048247,2048241
2048254,2048252
2048256,2048252
2048263,2048261
2048265,2048261
2048272,2048270
2048274,2048270
2048281,2048279
2048288,2048286
2048290,2048286
2048292,2048286
2048299,2048297
2048301,2048297
2048303,2048297
2048305,2048297
2048307,2048297
2048309,2048297
2048311,2048297
2048313,2048297
2048315,2048297
2048322,2048320
2048324,2048320
2048326,2048320
2048333,2048331
2048340,2048338
2048347,2048345
2048355,2048353
2048357,2048353
2048359,2048353
2048361,2048353
2048363,2048353
2048370,2048368
2048377,2048375
2048379,2048375
2048386,2048384
2048388,2048384
2048395,2048393
2048397,2048393
2048404,2048402
2048406,2048402
2048413,2048411
2048420,2048418
2048427,2048425
2048429,2048425
2048431,2048425
2048433,2048425
2048435,2048425
2048442,2048440
2048444,2048440
2048446,2048440
2048448,2048440
2048450,2048440
2048457,2048455
2048459,2048455
2048466,2048464
2048468,2048464
2048470,2048464
2048472,2048464
2048474,2048464
2048476,2048464
2048478,2048464
2048480,2048464
2048482,2048464
2048489,2048487
2048496,2048494
2048503,2048501
2048505,2048501
2048512,2048510
2048514,2048510
2048516,2048510
2048518,2048510
2048520,2048510
2048527,2048525
2048529,2048525
2048531,2048525
2048533,2048525
2048540,2048538
2048547,2048545
2048554,2048552
2048561,2048559
2048563,2048559
2048570,2048568
2048572,2048568
2048579,2048577
2048581,2048577
2048583,2048577
2048590,2048588
2048597,2048595
2048599,2048595
2048601,2048595
2048608,2048606
2048610,2048606
2048612,2048606
2048619,2048617
2048621,2048617
2048623,2048617
2048625,2048617
2048627,2048617
2048629,2048617
2048631,2048617
2048638,2048636
2048640,2048636
2048642,2048636
2048649,2048647
2048656,2048654
2048663,2048661
2048670,2048668
2048672,2048668
2048674,2048668
2048676,2048668
2048678,2048668
2048680,2048668
2048682,2048668
2048684,2048668
2048686,2048668
2048688,2048668
2048690,2048668
2048692,2048668
2048699,2048697
2048701,2048697
2048703,2048697
2048705,2048697
2048712,2048710
2048719,2048717
2048721,2048717
2048728,2048726
2048735,2048733
2048737,2048733
2048744,2048742
2048751,2048749
2048758,2048756
2048760,2048756
2048767,2048765
2048769,2048765
2048776,2048774
2048783,2048781
2048785,2048781
2048792,2048790
2048794,2048790
2048801,2048799
2048803,2048799
2048805,2048799
2048807,2048799
2048814,2048812
2048821,2048819
2048823,2048819
2048825,2048819
2048827,2048819
2048834,2048832
2048836,2048832
2048843,2048841
2048850,2048848
2048857,2048855
2048859,2048855
2048866,2048864
2048868,2048864
2048870,2048864
2048877,2048875
2048879,2048875
2048886,2048884
2048888,2048884
2048895,2048893
2048897,2048893
2048899,2048893
2048906,2048904
2048908,2048904
2048915,2048913
2048922,2048920
2048929,2048927
2048931,2048927
2048933,2048927
2048940,2048938
2048942,2048938
2048949,2048947
2048951,2048947
2048953,2048947
2048955,2048947
2048957,2048947
2048964,2048962
2048971,2048969
2048978,2048976
2048985,2048983
2048992,2048990
2048994,2048990
2049001,2048999
2049003,2048999
2049005,2048999
2049007,2048999
2049009,2048999
2049011,2048999
2049018,2049016
2049025,2049023
2049032,2049030
2049039,2049037
2049046,2049044
2049048,2049044
2049050,2049044
2049057,2049055
2049059,2049055
2049066,2049064
2049073,2049071
2049075,2049071
2049077,2049071
2049079,2049071
2049081,2049071
2049083,2049071
2049085,2049071
2049087,2049071
2049094,2049092
2049096,2049092
2049103,2049101
2049110,2049108
2049112,2049108
2049114,2049108
2049121,2049119
2049128,2049126
2049130,2049126
2049132,2049126
2049134,2049126
2049141,2049139
2049148,2049146
2049150,2049146
2049152,2049146
2049159,2049157
2049166,2049164
2049168,2049164
2049175,2049173
2049182,2049180
2049184,2049180
2049186,2049180
2049188,2049180
2049195,2049193
2049202,2049200
2049204,2049200
2049211,2049209
2049213,2049209
2049220,2049218
2049222,2049218
2049224,2049218
2049226,2049218
2049228,2049218
2049230,2049218
2049237,2049235
2049239,2049235
2049246,2049244
2049253,2049251
2049255,2049251
2049262,2049260
2049269,2049267
2049276,2049274
2049278,2049274
2049280,2049274
2049282,2049274
2049289,2049287
2049296,2049294
2049303,2049301
2049305,2049301
2049312,2049310
2049314,2049310
2049321,2049319
2049328,2049326
2049330,2049326
2049332,2049326
2049334,2049326
2049341,2049339
2049348,2049346
2049355,2049353
2049362,2049360
2049364,2049360
2049371,2049369
2049378,2049376
2049380,2049376
2049387,2049385
2049389,2049385
2049396,2049394
2049398,2049394
2049405,2049403
2049407,2049403
2049409,2049403
2049416,2049414
2049423,2049421
2049425,2049421
2049432,2049430
2049434,2049430
2049441,2049439
2049448,2049446
2049450,2049446
2049452,2049446
2049454,2049446
2049461,2049459
2049468,2049466
2049475,2049473
2049477,2049473
2049484,2049482
2049486,2049482
2049493,2049491
2049500,2049498
2049507,2049505
2049509,2049505
2049511,2049505
2049513,2049505
2049520,2049518
2049522,2049518
2049529,2049527
2049531,2049527
2049533,2049527
2049535,2049527
2049537,2049527
2049539,2049527
2049541,2049527
2049543,2049527
2049550,2049548
2049557,2049555
2049564,2049562
2049566,2049562
2049573,2049571
2049575,2049571
2049582,2049580
2049589,2049587
2049591,2049587
2049593,2049587
2049600,2049598
2049607,2049605
2049609,2049605
2049611,2049605
2049618,2049616
2049625,2049623
2049632,2049630
2049634,2049630
2049636,2049630
2049638,2049630
2049645,2049643
2049652,2049650
2049659,2049657
2049666,2049664
2049668,2049664
2049670,2049664
2049672,2049664
2049679,2049677
2049681,2049677
2049683,2049677
2049685,2049677
2049687,2049677
2049689,2049677
2049691,2049677
2049693,2049677
2049700,2049698
2049702,2049698
2049709,2049707
2049711,2049707
2049718,2049716
2049720,2049716
2049722,2049716
2049724,2049716
2049726,2049716
2049728,2049716
2049730,2049716
2049732,2049716
2049734,2049716
2049736,2049716
2049738,2049716
2049745,2049743
2049747,2049743
2049749,2049743
2049756,2049754
2049763,2049761
2049765,2049761
2049772,2049770
2049779,2049777
2049786,2049784
2049788,2049784
2049790,2049784
2049797,2049795
2049799,2049795
2049806,2049804
2049808,2049804
2049815,2049813
2049822,2049820
2049824,2049820
2049831,2049829
2049833,2049829
2049835,2049829
2049837,2049829
2049839,2049829
2049841,2049829
2049843,2049829
2049850,2049848
2049852,2049848
2049854,2049848
2049856,2049848
2049863,2049861
2049870,2049868
2049872,2049868
2049874,2049868
2049881,2049879
2049888,2049886
2049895,2049893
2049897,2049893
2049904,2049902
2049911,2049909
2049918,2049916
2049925,2049923
2049927,2049923
2049929,2049923
2049931,2049923
2049933,2049923
2049935,2049923
2049937,2049923
2049939,2049923
2049941,2049923
2049948,2049946
2049955,2049953
2049962,2049960
2049964,2049960
2049971,2049969
2049973,2049969
2049980,2049978
2049987,2049985
2049989,2049985
2049996,2049994
2050003,2050001
2050005,2050001
2050007,2050001
2050014,2050012
2050016,2050012
2050018,2050012
2050020,2050012
2050022,2050012
2050024,2050012
2050026,2050012
2050033,2050031
2050035,2050031
2050042,2050040
2050044,2050040
2050051,2050049
2050058,2050056
2050065,2050063
2050067,2050063
2050069,2050063
2050071,2050063
2050078,2050076
2050085,2050083
2050087,2050083
2050094,2050092
2050101,2050099
2050107,2050105
2050114,2050112
2050116,2050112
2050118,2050112
2050120,2050112
2050127,2050125
2050129,2050125
2050136,2050134
2050138,2050134
2050140,2050134
2050142,2050134
2050144,2050134
2050146,2050134
2050148,2050134
2050150,2050134
2050152,2050134
2050154,2050134
2050156,2050134
2050158,2050134
2050160,2050134
2050162,2050134
2050164,2050134
2050171,2050169
2050173,2050169
2050180,2050178
2050182,2050178
2050189,2050187
2050191,2050187
2050198,2050196
2050205,2050203
2050207,2050203
2050214,2050212
2050216,2050212
2050218,2050212
2050225,2050223
2050227,2050223
2050229,2050223
2050231,2050223
2050233,2050223
2050235,2050223
2050237,2050223
2050244,2050242
2050251,2050249
2050253,2050249
2050260,2050258
2050262,2050258
2050264,2050258
2050271,2050269
2050273,2050269
2050275,2050269
2050277,2050269
2050284,2050282
2050286,2050282
2050288,2050282
2050290,2050282
2050292,2050282
2050294,2050282
2050296,2050282
2050303,2050301
2050310,2050308
2050312,2050308
2050319,2050317
2050321,2050317
2050323,2050317
2050325,2050317
2050327,2050317
2050329,2050317
2050331,2050317
2050338,2050336
2050340,2050336
2050347,2050345
2050349,2050345
2050356,2050354
2050358,2050354
2050360,2050354
2050362,2050354
2050364,2050354
2050371,2050369
2050378,2050376
2050380,2050376
2050387,2050385
2050394,2050392
2050396,2050392
2050398,2050392
2050400,2050392
2050402,2050392
2050409,2050407
2050411,2050407
2050413,2050407
2050415,2050407
2050417,2050407
2050419,2050407
2050421,2050407
2050423,2050407
2050430,2050428
2050437,2050435
2050439,2050435
2050441,2050435
2050443,2050435
2050445,2050435
2050452,2050450
2050459,2050457
2050466,2050464
2050468,2050464
2050475,2050473
2050477,2050473
2050479,2050473
2050481,2050473
2050483,2050473
2050490,2050488
2050497,2050495
2050499,2050495
2050506,2050504
2050513,2050511
2050515,2050511
2050522,2050520
2050529,2050527
2050531,2050527
2050533,2050527
2050535,2050527
2050537,2050527
2050544,2050542
2050546,2050542
2050548,2050542
2050550,2050542
2050552,2050542
2050554,2050542
2050556,2050542
2050558,2050542
2050565,2050563
2050572,2050570
2050574,2050570
2050581,2050579
2050583,2050579
2050590,2050588
2050592,2050588
2050594,2050588
2050596,2050588
2050598,2050588
2050600,2050588
2050602,2050588
2050604,2050588
2050606,2050588
2050608,2050588
2050615,2050613
2050622,2050620
2050624,2050620
2050626,2050620
2050633,2050631
2050635,2050631
2050637,2050631
2050644,2050642
2050646,2050642
2050653,2050651
2050655,2050651
2050657,2050651
2050659,2050651
2050666,2050664
2050668,2050664
2050670,2050664
2050672,2050664
2050679,2050677
2050686,2050684
2050688,2050684
2050695,2050693
2050697,2050693
2050699,2050693
2050701,2050693
2050703,2050693
2050705,2050693
2050707,2050693
2050714,2050712
2050721,2050719
2050723,2050719
2050730,2050728
2050732,2050728
2050739,2050737
2050741,2050737
2050748,2050746
2050750,2050746
2050757,2050755
2050759,2050755
2050761,2050755
2050768,2050766
2050770,2050766
2050777,2050775
2050784,2050782
2050791,2050789
2050793,2050789
2050795,2050789
2050797,2050789
2050804,2050802
2050811,2050809
2050818,2050816
2050820,2050816
2050827,2050825
2050829,2050825
2050836,2050834
2050838,2050834
2050845,2050843
2050847,2050843
2050849,2050843
2050851,2050843
2050853,2050843
2050855,2050843
2050857,2050843
2050864,2050862
2050871,2050869
2050878,2050876
2050880,2050876
2050882,2050876
2050884,2050876
2050886,2050876
2050888,2050876
2050890,2050876
2050892,2050876
2050899,2050897
2050901,2050897
2050903,2050897
2050905,2050897
2050907,2050897
2050914,2050912
2050916,2050912
2050918,2050912
2050925,2050923
2050927,2050923
2050929,2050923
2050931,2050923
2050933,2050923
2050935,2050923
2050942,2050940
2050949,2050947
2050956,2050954
2050963,2050961
2050965,2050961
2050972,2050970
2050979,2050977
2050981,2050977
2050983,2050977
2050985,2050977
2050987,2050977
2050989,2050977
